Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category
tour_idbga82axg,FRANCE,65+,With Spouse and Children,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,Yes,10,0,Yes,Highest Cost
tour_idngzcw0f8,GERMANY,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,23,7,No,High Cost
tour_idxrddbdp7,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,10,Yes,Normal Cost
tour_iddmgyj066,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,No,No,No,No,0,6,Yes,Higher Cost
tour_id48r1imni,PHILIPINES,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,7,0,Yes,Low Cost
tour_idfpcjtgf2,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Tanzania Mission Abroad,Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,Normal Cost
tour_idvmjhdo6t,KOREA,45-64,Alone,1.0,0.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost
tour_id1s1rhz0g,ZAMBIA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost
tour_idbbsq1l9h,SPAIN,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,6,5,Yes,Higher Cost
tour_idwbc3tiqe,UNITED KINGDOM,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,13,4,Yes,High Cost
tour_idnqr5fium,ITALY,45-64,With Spouse and Children,1.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,15,No,Higher Cost
tour_idlrx9zjn4,ZIMBABWE,25-44,Alone,0.0,1.0,Other,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Low Cost
tour_idjhticg2w,KENYA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Lower Cost
tour_idks8qnzga,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Normal Cost
tour_id9em0mlmu,DENMARK,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,8,0,No,Normal Cost
tour_id431oxvx1,UNITED STATES OF AMERICA,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Yes,High Cost
tour_idujg4vvhi,UNITED KINGDOM,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Low Cost
tour_iduwcexw6z,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Yes,Higher Cost
tour_id3k3dbhoz,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Highest Cost
tour_idv2fsc653,CHINA,45-64,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Yes,Higher Cost
tour_id0abadahi,GERMANY,18-24,Alone,1.0,0.0,Leisure and Holidays,Business,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,10,16,Yes,Normal Cost
tour_idj4hikoin,UNITED KINGDOM,45-64,Alone,0.0,1.0,Scientific and Academic,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost
tour_id0ajrc8np,ITALY,25-44,With Spouse and Children,3.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Higher Cost
tour_iddjrsxk51,UNITED KINGDOM,25-44,With Other Friends/Relatives,2.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_idzj5z4xl7,ARGENTINA,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,12,3,Yes,High Cost
tour_idqkmtkyo2,UNITED KINGDOM,25-44,With Other Friends/Relatives,3.0,4.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,Yes,No,No,13,0,Yes,Higher Cost
tour_id2ezjtpxo,UGANDA,25-44,Alone,0.0,1.0,Leisure and Holidays,Hunting Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost
tour_id53v2ed3y,FRANCE,25-44,With Spouse and Children,2.0,2.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,5,5,Yes,Higher Cost
tour_id1sn61vtn,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,1.0,1.0,Meetings and Conference,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,60,0,No,Normal Cost
tour_id14qlls1s,ITALY,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost
tour_idmm7l98bq,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,21,0,No,Higher Cost
tour_iduoxis8bq,UNITED KINGDOM,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,33,0,Yes,Normal Cost
tour_iddxm3z1hq,SWEDEN,65+,With Spouse,1.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,5,Yes,Lower Cost
tour_id4yk39k8y,SOUTH AFRICA,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,5,1,Yes,Normal Cost
tour_idmlocgbyh,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost
tour_id6oba9hd7,SPAIN,18-24,,1.0,0.0,Leisure and Holidays,Wildlife Tourism,Tanzania Mission Abroad,Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,High Cost
tour_idlwerq3fb,UNITED KINGDOM,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Lower Cost
tour_idmp0en8v4,ITALY,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Normal Cost
tour_idasirovhh,BRAZIL,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Normal Cost
tour_idlnzlospw,UNITED KINGDOM,45-64,With Other Friends/Relatives,2.0,1.0,Business,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,5,0,No,High Cost
tour_id1p45c4g0,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost
tour_idnj8ih6fv,NETHERLANDS,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,8,0,No,Higher Cost
tour_idz4bcfemg,UNITED STATES OF AMERICA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost
tour_ids3n5w9wy,UNITED KINGDOM,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,0,Yes,Normal Cost
tour_idkwvoycj3,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Yes,Higher Cost
tour_idbahxbx2d,PORTUGAL,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,5,Yes,Higher Cost
tour_ide5asaof6,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,Yes,3,8,Yes,Higher Cost
tour_idrpmqic8l,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Business,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Yes,High Cost
tour_idpkgf5dgi,SOUTH AFRICA,25-44,Alone,1.0,0.0,Business,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,13,0,No,Low Cost
tour_id9sb88303,ZIMBABWE,45-64,Alone,0.0,1.0,Business,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,No,High Cost
tour_id3hbgvk1z,SOUTH AFRICA,25-44,Alone,1.0,0.0,Meetings and Conference,Bird Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Yes,Normal Cost
tour_idigj2tfhp,ITALY,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,No,No,No,No,No,No,0,7,Yes,High Cost
tour_id1gyoxq6m,ITALY,18-24,With Spouse and Children,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,29,0,Yes,Normal Cost
tour_idfme8wk5f,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost
tour_iddckn5p9e,NETHERLANDS,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,10,5,Yes,Higher Cost
tour_idwitu9qkb,ZIMBABWE,45-64,With Other Friends/Relatives,1.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Normal Cost
tour_idmkv84m68,GERMANY,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,High Cost
tour_idiv8cqne1,UAE,25-44,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost
tour_idcomp7hsc,GERMANY,45-64,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,7,7,Yes,Higher Cost
tour_id7fc58esp,ITALY,45-64,With Spouse and Children,1.0,3.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost
tour_idk1ld255o,FRANCE,65+,With Children,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,High Cost
tour_idnzknr26n,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,7,3,Yes,High Cost
tour_idn3oe1ytf,ITALY,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,12,Yes,Higher Cost
tour_idzvlwltes,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,0,7,Yes,High Cost
tour_idkjmypq4d,BELGIUM,45-64,With Children,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,17,0,Yes,Highest Cost
tour_idm7uxigmh,SOUTH AFRICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,No,Higher Cost
tour_id1eqbwv2o,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,8,0,Yes,Normal Cost
tour_idb5dxedi8,ITALY,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,9,3,Yes,Higher Cost
tour_idznyame90,CANADA,45-64,With Other Friends/Relatives,3.0,5.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,17,0,Yes,Higher Cost
tour_id4v0o97tw,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Higher Cost
tour_idctk1w9wp,NETHERLANDS,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,8,Yes,High Cost
tour_idzg2kpeff,UGANDA,25-44,Alone,1.0,0.0,Business,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost
tour_idd5plkl4i,NIGERIA,18-24,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,No,No,No,4,6,Yes,High Cost
tour_idkwn00ukb,SOUTH AFRICA,45-64,Alone,0.0,1.0,Business,Bird Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Yes,Low Cost
tour_idva86j3g5,COMORO,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost
tour_id1qxxjx77,UNITED STATES OF AMERICA,25-44,,0.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,3,No,Normal Cost
tour_id48zkd653,SWIZERLAND,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,Yes,Yes,8,7,Yes,Higher Cost
tour_idf93zxslx,NETHERLANDS,<18,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,21,0,Yes,Higher Cost
tour_idhgc010a9,GERMANY,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,25,5,No,Higher Cost
tour_idn0eah4be,FRANCE,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4,Yes,High Cost
tour_idoo3h7tds,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,13,0,Yes,High Cost
tour_idfw5qhega,UAE,25-44,Alone,0.0,1.0,Business,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost
tour_idwtmf8qgr,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,Higher Cost
tour_idz5i82f79,GERMANY,18-24,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,4,Yes,Normal Cost
tour_idomtgv44y,ZAMBIA,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost
tour_idihtkcshs,POLAND,25-44,Alone,1.0,0.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost
tour_id18hce5lt,ZAMBIA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost
tour_idezasox7a,ZIMBABWE,45-64,Alone,0.0,1.0,Business,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost
tour_id3o56syor,SPAIN,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,6,Yes,Higher Cost
tour_idcrqr1bnj,NETHERLANDS,65+,With Children,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,4,Yes,Lower Cost
tour_idfl70vdk6,DRC,45-64,,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost
tour_idblx81xtx,NEW ZEALAND,18-24,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,42,0,Yes,High Cost
tour_id8lk2mekl,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,0,7,Yes,Normal Cost
tour_id3w3kmhm1,AUSTRALIA,18-24,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Yes,Normal Cost
tour_idy98rhk4a,GERMANY,25-44,,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,9,0,Yes,High Cost
tour_idkbwv3imb,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,12,5,No,Normal Cost
tour_idsfzwvreq,ITALY,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,20,No,Normal Cost
tour_idlfeihryp,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Package Tour,No,Yes,No,No,No,No,No,8,2,Yes,Low Cost
tour_id3ceyh427,VIETNAM,25-44,Alone,1.0,8.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,Yes,Yes,Yes,Yes,No,No,No,30,0,No,Highest Cost
tour_id8xrdw7m6,SOUTH AFRICA,18-24,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,Higher Cost
tour_id503u3n78,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,Yes,No,No,6,3,Yes,Higher Cost
tour_id2t2o3x7r,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,10,5,Yes,Normal Cost
tour_idtflaitiy,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Yes,Higher Cost
tour_idlp2xqqzc,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,11,0,Yes,High Cost
tour_idc6gex3v4,BURUNDI,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,35,0,No,Lower Cost
tour_idjypgqnhl,UNITED STATES OF AMERICA,45-64,With Children,1.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,No,Normal Cost
tour_id7fkslc2f,IRELAND,18-24,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,9,0,Yes,High Cost
tour_idnc6g6dpw,ZAMBIA,18-24,With Other Friends/Relatives,0.0,2.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost
tour_idzhe8ej76,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,3,0,Yes,Higher Cost
tour_id4lbzdp76,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,7,4,Yes,Normal Cost
tour_idgbrpmkvi,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,8,Yes,Normal Cost
tour_idb80wxx98,SINGAPORE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost
tour_idjtfbwti2,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,10,0,Yes,Higher Cost
tour_idkaj36nij,FRANCE,45-64,With Spouse,0.0,1.0,Leisure and Holidays,Widlife Tourism,Inflight magazines,Independent,No,No,No,No,No,No,No,10,4,No,Normal Cost
tour_idli6fe0zh,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,1.0,2.0,Leisure and Holidays,Business,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,8,Yes,Higher Cost
tour_idpd2e5mu1,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,Others,Package Tour,No,Yes,No,Yes,No,Yes,No,18,0,Yes,Higher Cost
tour_idwnz4cucy,GERMANY,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,4,Yes,Higher Cost
tour_idl40kcrft,UGANDA,25-44,Alone,0.0,1.0,Other,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,Low Cost
tour_id7tqxa7vs,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,Higher Cost
tour_id0rt543cq,UNITED KINGDOM,18-24,With Children,4.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Lower Cost
tour_id1v387vxu,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,0.0,2.0,Other,Conference Tourism,"Friends, relatives",Package Tour,Yes,No,No,Yes,No,No,No,9,0,Yes,Higher Cost
tour_idugkznk27,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,0,Yes,Normal Cost
tour_idl03x0mjc,NETHERLANDS,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,No,Normal Cost
tour_id3ka03btm,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,16,0,Yes,High Cost
tour_idtrrxm12a,GERMANY,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Yes,Normal Cost
tour_idkm9fq7ba,UGANDA,25-44,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,3,Yes,Low Cost
tour_idygemk6sm,UNITED STATES OF AMERICA,45-64,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,No,No,No,No,No,2,0,No,Normal Cost
tour_idt6n0qpcl,UGANDA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Lower Cost
tour_idrw8d0c71,ITALY,45-64,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,10,0,No,Higher Cost
tour_id5t0gsnmd,AUSTRALIA,65+,With Children,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Higher Cost
tour_id1jkjix5y,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Yes,Higher Cost
